DATE,OPEN,HIGH,LOW,CLOSE
01/22/2020,12.450000,13.010000,12.310000,12.910000
01/23/2020,13.260000,14.150000,12.940000,12.980000
01/24/2020,12.750000,15.980000,12.620000,14.560000
01/27/2020,17.420000,19.020000,16.820000,18.230000
01/28/2020,16.940000,18.030000,15.690000,16.280000
01/29/2020,15.680000,16.650000,14.940000,16.390000
01/30/2020,17.820000,18.390000,15.300000,15.490000
01/31/2020,16.250000,19.990000,16.180000,18.840000
02/03/2020,18.640000,18.880000,17.100000,17.970000
02/04/2020,16.450000,16.460000,15.630000,16.050000
02/05/2020,16.290000,16.320000,15.020000,15.150000
02/06/2020,15.130000,15.660000,14.700000,14.960000
02/07/2020,15.070000,16.160000,14.810000,15.470000
02/10/2020,15.880000,16.430000,15.010000,15.040000
02/11/2020,14.910000,15.270000,14.380000,15.180000
02/12/2020,14.860000,14.880000,13.730000,13.740000
02/13/2020,14.430000,15.440000,14.000000,14.150000
02/14/2020,14.120000,14.540000,13.380000,13.680000
02/18/2020,14.980000,15.490000,14.530000,14.830000
02/19/2020,14.660000,14.740000,14.210000,14.380000
02/20/2020,14.540000,17.210000,14.490000,15.560000
02/21/2020,17.330000,18.210000,16.190000,17.080000
02/24/2020,22.250000,26.350000,22.000000,25.030000
02/25/2020,22.190000,30.250000,22.190000,27.850000
02/26/2020,26.630000,29.570000,24.760000,27.560000
02/27/2020,28.950000,39.310000,27.790000,39.160000
02/28/2020,42.020000,49.480000,39.370000,40.110000
03/02/2020,34.860000,43.770000,31.500000,33.420000
03/03/2020,33.640000,41.060000,24.930000,36.820000
03/04/2020,34.440000,35.580000,30.300000,31.990000
03/05/2020,33.610000,42.840000,33.540000,39.620000
03/06/2020,41.460000,54.390000,40.840000,41.940000
03/09/2020,41.940000,62.120000,41.940000,54.460000
03/10/2020,49.680000,55.660000,43.560000,47.300000
03/11/2020,52.240000,55.820000,49.980000,53.900000
03/12/2020,61.460000,76.830000,59.910000,75.470000
03/13/2020,71.310000,77.570000,55.170000,57.830000
03/16/2020,57.830000,83.560000,57.830000,82.690000
03/17/2020,82.690000,84.830000,70.370000,75.910000
03/18/2020,69.370000,85.470000,69.370000,76.450000
03/19/2020,80.620000,84.260000,68.570000,72.000000
03/20/2020,67.860000,69.510000,57.420000,66.040000
03/23/2020,74.080000,76.740000,60.460000,61.590000
03/24/2020,58.760000,61.880000,36.240000,61.670000
03/25/2020,61.440000,68.860000,58.030000,63.950000
03/26/2020,65.670000,67.060000,57.660000,61.000000
03/27/2020,64.950000,69.100000,61.800000,65.540000
03/30/2020,66.300000,67.690000,56.600000,57.080000
03/31/2020,56.690000,58.750000,50.880000,53.540000
04/01/2020,57.380000,60.590000,52.760000,57.060000
04/02/2020,54.460000,57.240000,50.450000,50.910000
04/03/2020,51.110000,52.290000,46.740000,46.800000
04/06/2020,44.170000,45.730000,43.450000,45.240000
04/07/2020,44.830000,47.510000,43.510000,46.700000
04/08/2020,45.900000,47.280000,42.530000,43.350000
04/09/2020,43.000000,45.730000,41.390000,41.670000
04/13/2020,44.600000,45.040000,41.170000,41.170000
04/14/2020,40.240000,40.570000,37.310000,37.760000
04/15/2020,39.400000,43.230000,39.340000,40.840000
04/16/2020,41.920000,43.020000,39.870000,40.110000
04/17/2020,39.500000,40.260000,37.630000,38.150000
04/20/2020,40.680000,43.830000,39.880000,43.830000
04/21/2020,44.280000,47.770000,43.770000,45.410000
04/22/2020,44.910000,45.070000,41.410000,41.980000
04/23/2020,41.300000,42.470000,39.060000,41.380000
04/24/2020,41.910000,42.080000,35.600000,35.930000
04/27/2020,36.290000,36.440000,32.510000,33.290000
04/28/2020,33.210000,35.390000,30.540000,33.570000
04/29/2020,32.480000,33.190000,30.710000,31.230000
04/30/2020,30.990000,35.940000,30.930000,34.150000
05/01/2020,38.170000,39.570000,36.590000,37.190000
05/04/2020,39.130000,40.320000,35.530000,35.970000
05/05/2020,34.820000,36.220000,31.950000,33.610000
05/06/2020,32.690000,35.690000,31.680000,34.120000
05/07/2020,32.120000,32.280000,30.370000,31.440000
05/08/2020,30.140000,30.390000,27.890000,27.980000
05/11/2020,28.460000,31.460000,26.970000,27.570000
05/12/2020,28.470000,33.040000,26.000000,33.040000
05/13/2020,32.740000,37.420000,30.770000,35.280000
05/14/2020,35.160000,39.280000,32.330000,32.610000
05/15/2020,32.500000,35.130000,31.040000,31.890000
05/18/2020,30.710000,31.080000,28.350000,29.300000
05/19/2020,28.730000,30.740000,28.370000,30.530000
05/20/2020,29.520000,29.830000,27.830000,27.990000
05/21/2020,28.970000,30.200000,27.670000,29.530000
05/22/2020,31.360000,31.550000,28.030000,28.160000
05/26/2020,27.720000,28.580000,27.180000,28.010000
05/27/2020,27.620000,30.530000,25.920000,27.620000
05/28/2020,27.820000,29.890000,27.430000,28.590000
05/29/2020,29.300000,30.160000,27.290000,27.510000
06/01/2020,28.940000,30.600000,28.110000,28.230000
06/02/2020,28.400000,28.520000,26.660000,26.840000
06/03/2020,26.750000,26.980000,25.040000,25.660000
06/04/2020,26.230000,26.430000,24.380000,25.810000
06/05/2020,24.790000,25.090000,23.540000,24.520000
06/08/2020,25.560000,25.980000,24.650000,25.810000
06/09/2020,25.930000,27.700000,25.710000,27.570000
06/10/2020,26.730000,29.010000,26.060000,27.570000
06/11/2020,30.450000,42.580000,29.490000,40.790000
06/12/2020,37.680000,44.160000,34.970000,36.090000
06/15/2020,44.090000,44.440000,34.280000,34.400000
06/16/2020,34.280000,37.450000,31.730000,33.670000
06/17/2020,33.280000,35.170000,32.250000,33.470000
06/18/2020,33.830000,36.250000,32.240000,32.940000
06/19/2020,32.070000,35.120000,30.400000,35.120000
06/22/2020,35.220000,35.390000,31.640000,31.770000
06/23/2020,31.710000,31.710000,29.260000,31.370000
06/24/2020,31.050000,37.120000,30.950000,33.840000
06/25/2020,36.590000,36.930000,31.590000,32.220000
06/26/2020,33.010000,36.250000,31.040000,34.730000
06/29/2020,35.050000,36.310000,31.780000,31.780000
06/30/2020,32.540000,32.940000,29.560000,30.430000
07/01/2020,30.960000,31.760000,28.200000,28.620000
07/02/2020,28.330000,28.440000,25.900000,27.680000
07/06/2020,27.760000,28.330000,24.920000,27.940000
07/07/2020,28.770000,29.630000,27.250000,29.430000
07/08/2020,28.950000,30.200000,27.240000,28.080000
07/09/2020,28.180000,31.480000,26.110000,29.260000
07/10/2020,30.860000,30.910000,27.130000,27.290000
07/13/2020,27.850000,32.450000,26.870000,32.190000
07/14/2020,31.140000,33.670000,29.210000,29.520000
07/15/2020,29.150000,30.090000,27.170000,27.760000
07/16/2020,28.410000,29.290000,26.980000,28.000000
07/17/2020,27.150000,27.540000,25.410000,25.680000
07/20/2020,26.940000,27.080000,24.350000,24.460000
07/21/2020,24.080000,25.650000,23.610000,24.840000
07/22/2020,24.560000,26.260000,24.130000,24.320000
07/23/2020,23.970000,26.950000,23.600000,26.080000
07/24/2020,27.960000,28.580000,25.530000,25.840000
07/27/2020,26.600000,26.940000,24.550000,24.740000
07/28/2020,24.860000,25.850000,24.050000,25.440000
07/29/2020,25.160000,25.420000,23.730000,24.100000
07/30/2020,25.040000,28.290000,24.640000,24.760000
07/31/2020,24.790000,26.410000,23.550000,24.460000
08/03/2020,25.750000,26.010000,22.170000,24.280000
08/04/2020,24.010000,24.760000,22.920000,23.760000
08/05/2020,23.440000,23.610000,22.860000,22.990000
08/06/2020,23.030000,24.110000,20.970000,22.650000
08/07/2020,23.450000,24.020000,22.020000,22.210000
08/10/2020,22.880000,23.520000,21.460000,22.130000
08/11/2020,21.850000,24.930000,20.280000,24.030000
08/12/2020,22.820000,22.880000,21.540000,22.280000
08/13/2020,22.200000,22.920000,21.450000,22.130000
08/14/2020,22.270000,23.550000,21.790000,22.050000
08/17/2020,22.520000,22.820000,21.340000,21.350000
08/18/2020,21.690000,22.550000,21.180000,21.510000
08/19/2020,21.600000,22.980000,20.990000,22.540000
08/20/2020,24.100000,24.600000,22.370000,22.720000
08/21/2020,22.580000,24.470000,22.060000,22.540000
08/24/2020,22.870000,23.180000,21.250000,22.370000
08/25/2020,22.160000,23.430000,21.530000,22.030000
08/26/2020,22.140000,23.270000,20.920000,23.270000
08/27/2020,23.420000,27.090000,21.440000,24.470000
08/28/2020,24.590000,26.300000,22.640000,22.960000
08/31/2020,23.910000,26.500000,21.770000,26.410000
09/01/2020,25.860000,26.590000,25.020000,26.120000
09/02/2020,26.010000,27.070000,25.530000,26.570000
09/03/2020,26.280000,35.940000,25.660000,33.600000
09/04/2020,34.620000,38.280000,29.500000,30.750000
09/08/2020,30.610000,35.930000,30.520000,31.460000
09/09/2020,31.680000,31.780000,28.120000,28.810000
09/10/2020,28.670000,30.560000,27.590000,29.710000
09/11/2020,28.630000,29.730000,26.510000,26.870000
09/14/2020,25.860000,26.790000,25.380000,25.850000
09/15/2020,25.920000,26.000000,24.920000,25.590000
09/16/2020,25.310000,26.590000,24.840000,26.040000
09/17/2020,28.220000,28.920000,26.260000,26.460000
09/18/2020,26.650000,28.100000,25.280000,25.830000
09/21/2020,28.040000,31.180000,27.390000,27.780000
09/22/2020,28.610000,28.780000,26.480000,26.860000
09/23/2020,27.020000,29.730000,25.190000,28.580000
09/24/2020,29.540000,30.490000,27.940000,28.510000
09/25/2020,28.170000,30.430000,26.020000,26.380000
09/28/2020,27.150000,27.190000,24.900000,26.190000
09/29/2020,26.810000,27.430000,25.980000,26.270000
09/30/2020,26.690000,27.120000,25.060000,26.370000
10/01/2020,25.780000,27.110000,25.330000,26.700000
10/02/2020,28.870000,29.900000,26.930000,27.630000
10/05/2020,29.520000,29.690000,27.270000,27.960000
10/06/2020,28.050000,30.000000,26.010000,29.480000
10/07/2020,29.260000,29.760000,27.940000,28.060000
10/08/2020,27.650000,27.990000,24.880000,26.360000
10/09/2020,26.200000,26.220000,24.030000,25.000000
10/12/2020,25.650000,25.650000,24.140000,25.070000
10/13/2020,25.670000,26.930000,25.160000,26.070000
10/14/2020,25.720000,27.230000,25.530000,26.400000
10/15/2020,27.100000,29.060000,26.820000,26.970000
10/16/2020,27.160000,27.460000,26.190000,27.410000
10/19/2020,27.360000,29.690000,27.040000,29.180000
10/20/2020,28.810000,29.600000,28.290000,29.350000
10/21/2020,29.120000,30.550000,28.370000,28.650000
10/22/2020,30.100000,30.120000,27.680000,28.110000
10/23/2020,28.470000,28.670000,27.260000,27.550000
10/26/2020,29.380000,33.680000,29.220000,32.460000
10/27/2020,32.040000,33.770000,31.850000,33.350000
10/28/2020,34.690000,40.770000,34.680000,40.280000
10/29/2020,38.800000,41.160000,35.630000,37.590000
10/30/2020,40.810000,41.090000,36.500000,38.020000
11/02/2020,38.570000,38.780000,36.130000,37.130000
11/03/2020,36.440000,36.440000,34.190000,35.550000
11/04/2020,36.790000,36.850000,28.030000,29.570000
11/05/2020,27.560000,28.140000,26.040000,27.580000
11/06/2020,27.870000,29.440000,24.560000,24.860000
11/09/2020,24.800000,25.820000,22.410000,25.750000
11/10/2020,25.360000,26.770000,24.350000,24.800000
11/11/2020,25.010000,25.120000,22.570000,23.450000
11/12/2020,24.390000,27.270000,23.530000,25.350000
11/13/2020,24.940000,25.030000,22.740000,23.100000
11/16/2020,23.660000,24.080000,22.430000,22.450000
11/17/2020,22.840000,24.090000,22.340000,22.710000
11/18/2020,22.860000,23.920000,21.660000,23.840000
11/19/2020,23.620000,24.520000,22.560000,23.110000
11/20/2020,23.430000,23.730000,22.130000,23.700000
11/23/2020,23.660000,23.960000,22.450000,22.660000
11/24/2020,22.040000,22.480000,20.800000,21.640000
11/25/2020,21.650000,22.500000,21.130000,21.250000
11/27/2020,21.520000,21.600000,19.510000,20.840000
11/30/2020,22.640000,22.890000,20.480000,20.570000
12/01/2020,20.210000,20.920000,20.000000,20.770000
12/02/2020,21.000000,21.250000,20.040000,21.170000
12/03/2020,21.240000,21.880000,20.720000,21.280000
12/04/2020,21.050000,21.150000,19.970000,20.790000
12/07/2020,22.040000,22.620000,21.170000,21.300000
12/08/2020,21.650000,22.250000,20.520000,20.680000
12/09/2020,20.660000,22.930000,20.100000,22.270000
12/10/2020,22.120000,23.460000,21.530000,22.520000
12/11/2020,22.490000,25.140000,22.480000,23.310000
12/14/2020,22.670000,24.820000,21.950000,24.720000
12/15/2020,24.000000,24.070000,22.730000,22.890000
12/16/2020,22.510000,23.670000,22.290000,22.500000
12/17/2020,21.980000,22.270000,21.520000,21.930000
12/18/2020,22.150000,23.770000,21.570000,21.570000
12/21/2020,24.250000,31.460000,24.230000,25.160000
12/22/2020,25.240000,25.560000,23.530000,24.230000
12/23/2020,23.490000,23.680000,22.130000,23.310000
12/24/2020,22.470000,22.830000,21.390000,21.530000
12/28/2020,22.110000,22.120000,21.150000,21.700000
12/29/2020,21.610000,23.720000,20.990000,23.080000
12/30/2020,22.580000,23.150000,22.410000,22.770000
12/31/2020,22.990000,23.250000,21.240000,22.750000
01/04/2021,23.040000,29.190000,22.560000,26.970000
01/05/2021,26.940000,28.600000,24.800000,25.340000
01/06/2021,25.480000,26.770000,22.140000,25.070000
01/07/2021,23.670000,23.910000,22.250000,22.370000
01/08/2021,22.430000,23.340000,21.420000,21.560000
01/11/2021,23.310000,24.810000,23.230000,24.080000
01/12/2021,23.490000,25.150000,22.830000,23.330000
01/13/2021,23.070000,24.180000,21.920000,22.210000
01/14/2021,22.220000,23.470000,21.660000,23.250000
01/15/2021,23.520000,25.800000,23.080000,24.340000
01/19/2021,23.030000,23.560000,22.530000,23.240000
01/20/2021,22.820000,22.860000,21.370000,21.580000
01/21/2021,21.340000,22.220000,21.090000,21.320000
01/22/2021,22.240000,23.730000,21.270000,21.910000
01/25/2021,22.310000,26.630000,22.200000,23.190000
01/26/2021,23.910000,23.940000,22.550000,23.020000
01/27/2021,23.820000,37.210000,23.710000,37.210000
01/28/2021,33.250000,36.290000,27.390000,30.210000
01/29/2021,35.160000,37.510000,29.240000,33.090000
02/01/2021,31.450000,33.960000,29.030000,30.240000
02/02/2021,28.010000,28.080000,25.310000,25.560000
02/03/2021,24.590000,25.430000,22.910000,22.910000
02/04/2021,23.440000,23.440000,21.680000,21.770000
02/05/2021,21.990000,22.160000,20.860000,20.870000
02/08/2021,21.890000,22.070000,21.230000,21.240000
02/09/2021,21.570000,22.260000,20.650000,21.630000
02/10/2021,21.640000,23.850000,19.690000,21.990000
02/11/2021,22.090000,23.250000,21.110000,21.250000
02/12/2021,21.600000,22.450000,19.950000,19.970000
02/16/2021,21.130000,22.460000,20.880000,21.460000
02/17/2021,22.020000,23.440000,21.090000,21.500000
02/18/2021,21.980000,24.230000,21.800000,22.490000
02/19/2021,23.100000,23.190000,20.840000,22.050000
02/22/2021,24.460000,25.090000,21.960000,23.450000
02/23/2021,22.820000,27.010000,22.500000,23.110000
02/24/2021,23.760000,25.040000,21.310000,21.340000
02/25/2021,21.730000,31.160000,21.520000,28.890000
02/26/2021,28.730000,30.820000,25.230000,27.950000
03/01/2021,25.200000,25.390000,23.170000,23.350000
03/02/2021,23.580000,24.600000,22.800000,24.100000
03/03/2021,22.800000,26.790000,22.450000,26.670000
03/04/2021,26.520000,31.900000,24.930000,28.570000
03/05/2021,29.480000,30.030000,24.330000,24.660000
03/08/2021,27.610000,28.390000,24.070000,25.470000
03/09/2021,25.110000,25.250000,22.900000,24.030000
03/10/2021,23.760000,23.870000,22.380000,22.560000
03/11/2021,22.500000,22.500000,21.450000,21.910000
03/12/2021,22.570000,22.990000,20.630000,20.690000
03/15/2021,21.840000,21.860000,19.870000,20.030000
03/16/2021,20.140000,20.310000,19.330000,19.790000
03/17/2021,20.100000,20.950000,19.180000,19.230000
03/18/2021,18.950000,22.600000,18.950000,21.580000
03/19/2021,21.430000,23.170000,19.900000,20.950000
03/22/2021,21.910000,22.290000,18.870000,18.880000
03/23/2021,19.460000,21.580000,18.800000,20.300000
03/24/2021,20.640000,21.490000,19.300000,21.200000
03/25/2021,20.800000,23.550000,19.810000,19.810000
03/26/2021,19.320000,21.490000,18.680000,18.860000
03/29/2021,20.400000,21.600000,19.420000,20.740000
03/30/2021,20.760000,21.750000,19.470000,19.610000
03/31/2021,19.800000,20.110000,18.850000,19.400000
04/01/2021,18.600000,18.640000,17.290000,17.330000
04/05/2021,18.160000,18.400000,17.350000,17.910000
04/06/2021,18.070000,18.300000,17.370000,18.120000
04/07/2021,17.990000,18.170000,16.870000,17.160000
04/08/2021,16.920000,17.360000,16.550000,16.950000
04/09/2021,17.050000,17.340000,16.200000,16.690000
04/12/2021,17.430000,17.910000,16.810000,16.910000
04/13/2021,16.990000,17.860000,16.430000,16.650000
04/14/2021,16.710000,17.690000,15.380000,16.990000
04/15/2021,16.780000,16.920000,15.940000,16.570000
04/16/2021,16.650000,16.880000,16.050000,16.250000
04/19/2021,17.040000,18.610000,16.780000,17.290000
04/20/2021,17.360000,19.700000,17.240000,18.680000
04/21/2021,18.480000,19.290000,16.910000,17.500000
04/22/2021,17.280000,19.900000,16.990000,18.710000
04/23/2021,18.560000,18.780000,16.800000,17.330000
04/26/2021,17.940000,18.170000,16.870000,17.640000
04/27/2021,17.620000,18.160000,16.970000,17.560000
04/28/2021,17.470000,17.840000,16.670000,17.280000
04/29/2021,16.880000,18.870000,16.770000,17.610000
04/30/2021,17.670000,19.250000,17.640000,18.610000
05/03/2021,18.650000,19.120000,17.800000,18.310000
05/04/2021,18.160000,21.850000,18.110000,19.480000
05/05/2021,18.840000,19.580000,17.890000,19.150000
05/06/2021,18.410000,20.600000,18.210000,18.390000
05/07/2021,18.450000,18.570000,16.680000,16.690000
05/10/2021,17.340000,19.750000,17.070000,19.660000
05/11/2021,21.170000,23.730000,20.710000,21.840000
05/12/2021,22.420000,28.380000,21.660000,27.590000
05/13/2021,26.030000,28.930000,22.230000,23.130000
05/14/2021,21.770000,22.100000,18.660000,18.810000
05/17/2021,19.890000,21.580000,19.670000,19.720000
05/18/2021,18.890000,21.450000,18.810000,21.340000
05/19/2021,22.460000,25.960000,21.880000,22.180000
05/20/2021,22.330000,23.500000,20.190000,20.670000
05/21/2021,20.420000,20.890000,19.530000,20.150000
05/24/2021,20.500000,20.510000,18.380000,18.400000
05/25/2021,18.350000,19.290000,16.870000,18.840000
05/26/2021,18.370000,18.920000,17.350000,17.360000
05/27/2021,18.030000,18.170000,16.520000,16.740000
05/28/2021,16.800000,16.860000,15.900000,16.760000
06/01/2021,17.240000,18.530000,15.680000,17.900000
06/02/2021,17.860000,18.310000,16.740000,17.480000
06/03/2021,17.730000,19.270000,17.450000,18.040000
06/04/2021,18.090000,18.420000,16.180000,16.420000
06/07/2021,17.340000,17.350000,15.780000,16.420000
06/08/2021,16.580000,17.750000,15.150000,17.070000
06/09/2021,17.180000,17.960000,15.550000,17.890000
06/10/2021,18.180000,18.290000,16.010000,16.100000
06/11/2021,16.180000,16.200000,15.150000,15.650000
06/14/2021,16.040000,17.040000,15.040000,16.390000
06/15/2021,16.270000,17.350000,16.140000,17.020000
06/16/2021,16.990000,19.110000,16.420000,18.150000
06/17/2021,18.490000,19.220000,16.710000,17.750000
06/18/2021,16.960000,21.040000,16.920000,20.700000
06/21/2021,21.740000,21.820000,17.810000,17.890000
06/22/2021,17.910000,18.320000,15.760000,16.660000
06/23/2021,16.250000,16.840000,14.860000,16.320000
06/24/2021,15.990000,16.050000,14.190000,15.970000
06/25/2021,16.040000,16.170000,15.210000,15.620000
06/28/2021,16.070000,16.460000,15.390000,15.760000
06/29/2021,15.690000,16.310000,14.100000,16.020000
06/30/2021,16.180000,17.310000,15.580000,15.830000
07/01/2021,15.620000,16.010000,15.310000,15.480000
07/02/2021,15.530000,15.540000,14.250000,15.070000
07/06/2021,15.770000,17.940000,15.730000,16.440000
07/07/2021,16.430000,17.640000,16.080000,16.200000
07/08/2021,17.740000,21.290000,17.740000,19.000000
07/09/2021,17.880000,18.130000,16.080000,16.180000
07/12/2021,16.850000,17.520000,16.140000,16.170000
07/13/2021,16.390000,17.230000,15.940000,17.120000
07/14/2021,17.340000,17.510000,15.950000,16.330000
07/15/2021,16.700000,18.090000,16.560000,17.010000
07/16/2021,16.800000,18.700000,16.030000,18.450000
07/19/2021,19.610000,25.090000,19.270000,22.500000
07/20/2021,20.890000,22.970000,19.370000,19.730000
07/21/2021,19.730000,19.820000,17.810000,17.910000
07/22/2021,17.590000,18.450000,17.400000,17.690000
07/23/2021,16.980000,17.480000,16.330000,17.200000
07/26/2021,18.670000,19.390000,17.530000,17.580000
07/27/2021,18.620000,20.440000,18.250000,19.360000
07/28/2021,19.410000,19.620000,17.520000,18.310000
07/29/2021,17.910000,18.010000,17.190000,17.700000
07/30/2021,19.690000,19.720000,17.530000,18.240000
08/02/2021,18.160000,19.870000,17.990000,19.460000
08/03/2021,19.170000,20.440000,17.700000,18.040000
08/04/2021,18.230000,18.900000,17.670000,17.970000
08/05/2021,17.730000,17.840000,17.230000,17.280000
08/06/2021,17.460000,17.500000,16.140000,16.150000
08/09/2021,17.120000,17.390000,16.590000,16.720000
08/10/2021,16.820000,17.050000,16.340000,16.790000
08/11/2021,16.810000,17.090000,15.870000,16.060000
08/12/2021,16.330000,16.420000,15.490000,15.590000
08/13/2021,15.680000,15.720000,15.190000,15.450000
08/16/2021,17.050000,17.710000,16.020000,16.120000
08/17/2021,17.310000,19.560000,16.710000,17.910000
08/18/2021,17.560000,21.640000,17.310000,21.570000
08/19/2021,23.120000,24.740000,20.370000,21.670000
08/20/2021,22.740000,23.900000,18.180000,18.560000
08/23/2021,18.830000,18.950000,16.950000,17.150000
08/24/2021,16.960000,17.510000,16.940000,17.220000
08/25/2021,17.420000,17.500000,16.460000,16.790000
08/26/2021,17.460000,19.270000,17.160000,18.840000
08/27/2021,17.950000,18.220000,16.110000,16.390000
08/30/2021,16.770000,16.800000,15.980000,16.190000
08/31/2021,15.980000,17.070000,15.910000,16.480000
09/01/2021,16.060000,16.710000,15.680000,16.110000
09/02/2021,16.270000,16.980000,15.730000,16.410000
09/03/2021,16.270000,17.060000,16.080000,16.410000
09/07/2021,16.940000,18.390000,16.890000,18.140000
09/08/2021,18.970000,19.640000,17.780000,17.960000
09/09/2021,19.440000,19.540000,17.170000,18.800000
09/10/2021,17.940000,21.130000,16.990000,20.950000
09/13/2021,19.640000,21.180000,18.760000,19.370000
09/14/2021,19.580000,20.470000,18.390000,19.460000
09/15/2021,19.300000,20.270000,18.010000,18.180000
09/16/2021,18.410000,19.760000,17.650000,18.690000
09/17/2021,18.370000,21.510000,18.350000,20.810000
09/20/2021,24.250000,28.790000,23.900000,25.710000
09/21/2021,23.410000,25.600000,21.710000,24.360000
09/22/2021,22.720000,23.400000,20.750000,20.870000
09/23/2021,19.910000,20.210000,18.420000,18.630000
09/24/2021,19.330000,20.410000,17.630000,17.750000
09/27/2021,17.780000,19.320000,17.740000,18.760000
09/28/2021,19.740000,24.820000,19.710000,23.250000
09/29/2021,22.070000,23.790000,21.450000,22.560000
09/30/2021,21.480000,24.710000,20.600000,23.140000
10/01/2021,24.780000,24.890000,20.640000,21.150000
10/04/2021,22.900000,24.580000,21.880000,22.960000
10/05/2021,22.920000,23.170000,20.620000,21.300000
10/06/2021,22.950000,24.400000,20.990000,21.000000
10/07/2021,20.540000,20.760000,19.070000,19.540000
10/08/2021,19.460000,19.940000,18.200000,18.770000
10/11/2021,19.930000,20.450000,18.110000,20.000000
10/12/2021,20.620000,20.810000,18.970000,19.850000
10/13/2021,20.140000,20.230000,18.440000,18.640000
10/14/2021,18.010000,18.080000,16.800000,16.860000
10/15/2021,16.640000,16.850000,15.720000,16.300000
10/18/2021,17.290000,17.930000,16.270000,16.310000
10/19/2021,16.090000,16.310000,15.570000,15.700000
10/20/2021,15.820000,15.890000,15.290000,15.490000
10/21/2021,16.060000,16.110000,14.920000,15.010000
10/22/2021,15.350000,16.390000,14.840000,15.430000
10/25/2021,16.140000,16.330000,15.100000,15.240000
10/26/2021,15.020000,16.710000,14.900000,15.980000
10/27/2021,15.790000,17.290000,15.540000,16.980000
10/28/2021,17.060000,17.160000,16.230000,16.530000
10/29/2021,17.400000,18.060000,16.130000,16.260000
11/01/2021,16.850000,17.700000,16.320000,16.410000
11/02/2021,16.540000,16.650000,15.890000,16.030000
11/03/2021,16.110000,16.390000,14.900000,15.100000
11/04/2021,15.060000,16.140000,14.730000,15.440000
11/05/2021,15.590000,17.020000,14.950000,16.480000
11/08/2021,17.230000,17.690000,16.440000,17.220000
11/09/2021,17.430000,18.570000,17.210000,17.780000
11/10/2021,17.740000,19.900000,17.220000,18.730000
11/11/2021,18.340000,18.390000,17.270000,17.660000
11/12/2021,17.490000,17.690000,16.150000,16.290000
11/15/2021,17.030000,17.460000,16.490000,16.490000
11/16/2021,16.860000,17.080000,16.030000,16.370000
11/17/2021,16.360000,17.190000,16.280000,17.110000
11/18/2021,16.810000,18.150000,16.380000,17.590000
11/19/2021,17.360000,19.010000,17.230000,17.910000
11/22/2021,18.200000,19.590000,17.350000,19.170000
11/23/2021,20.240000,20.910000,19.030000,19.380000
11/24/2021,19.170000,20.960000,18.520000,18.580000
11/26/2021,26.620000,28.990000,23.880000,28.620000
11/29/2021,25.310000,25.690000,21.710000,22.960000
11/30/2021,26.230000,28.560000,23.710000,27.190000
12/01/2021,24.920000,32.610000,22.380000,31.120000
12/02/2021,29.440000,30.680000,27.150000,27.950000
12/03/2021,26.950000,35.320000,25.890000,30.670000
12/06/2021,28.990000,30.820000,26.750000,27.180000
12/07/2021,24.580000,24.690000,21.580000,21.890000
12/08/2021,21.740000,23.110000,19.850000,19.900000
12/09/2021,20.310000,22.120000,19.940000,21.580000
12/10/2021,21.270000,21.300000,18.690000,18.690000
12/13/2021,19.290000,21.180000,18.960000,20.310000
12/14/2021,19.670000,23.000000,19.670000,21.890000
12/15/2021,21.600000,23.470000,19.020000,19.290000
12/16/2021,18.560000,22.130000,18.190000,20.570000
12/17/2021,20.700000,23.260000,20.490000,21.570000
12/20/2021,25.890000,27.390000,22.850000,22.870000
12/21/2021,22.280000,22.680000,20.900000,21.010000
12/22/2021,21.040000,21.360000,18.590000,18.630000
12/23/2021,18.810000,18.930000,17.620000,17.960000
12/27/2021,19.370000,19.410000,17.550000,17.680000
12/28/2021,17.780000,18.470000,17.510000,17.540000
12/29/2021,17.630000,18.000000,16.710000,16.950000
12/30/2021,17.300000,17.790000,16.620000,17.330000
12/31/2021,17.630000,18.270000,16.990000,17.220000
01/03/2022,17.600000,18.540000,16.560000,16.600000
01/04/2022,16.570000,17.810000,16.340000,16.910000
01/05/2022,17.070000,20.170000,16.580000,19.730000
01/06/2022,20.290000,21.060000,19.080000,19.610000
01/07/2022,19.850000,20.800000,18.570000,18.760000
01/10/2022,19.580000,23.330000,19.290000,19.400000
01/11/2022,19.620000,21.000000,18.200000,18.410000
01/12/2022,18.170000,18.690000,17.360000,17.620000
01/13/2022,18.060000,20.610000,17.450000,20.310000
01/14/2022,20.110000,22.070000,19.050000,19.190000
01/18/2022,21.180000,23.200000,21.180000,22.790000
01/19/2022,23.120000,23.990000,21.850000,23.850000
01/20/2022,23.460000,25.890000,21.680000,25.590000
01/21/2022,25.380000,29.790000,25.310000,28.850000
01/24/2022,28.200000,38.940000,28.020000,29.900000
01/25/2022,32.290000,35.850000,29.130000,31.160000
01/26/2022,29.350000,33.040000,26.900000,31.960000
01/27/2022,32.190000,33.000000,28.420000,30.490000
01/28/2022,30.270000,32.820000,27.280000,27.660000
01/31/2022,28.360000,29.410000,24.710000,24.830000
02/01/2022,24.570000,25.330000,21.960000,21.960000
02/02/2022,21.560000,22.730000,20.460000,22.090000
02/03/2022,22.630000,25.810000,22.300000,24.350000
02/04/2022,23.770000,26.260000,22.070000,23.220000
02/07/2022,24.090000,24.820000,22.020000,22.860000
